tablescraper-selected-row,tablescraper-selected-row href,grey,linkified,linkified href
"In times like these, it’s important we come together to lift people up and help our neighbors. Add your name now to commit to taking action in your community this #SOULSaturday.",https://twitter.com/KamalaHarris/status/1253778000421826566,"Apr 24, 2020",https://t.co/C3SepyPUKW,http://t.co/C3SepyPUKW
".@KeishaBottoms, I’m outraged you and your daughter were exposed to this sickening and racist text. Know that Atlanta residents are better off because of your strong leadership.",https://twitter.com/KamalaHarris/status/1253754836618752000,"Apr 24, 2020",https://t.co/laSnuJR5Sf,http://t.co/laSnuJR5Sf
It goes without saying: please don't inject disinfectant or drink bleach.,https://twitter.com/KamalaHarris/status/1253725046624976899,"Apr 24, 2020",,
"Right now we need a president that speaks truth, embraces science, and lifts people up—Trump is incapable of any of that.",https://twitter.com/KamalaHarris/status/1253686675185848323,"Apr 24, 2020",https://t.co/8Py8AnMcCT,http://t.co/8Py8AnMcCT
"Awful news. @RepMaxineWaters, we are keeping your sister and your entire family in our prayers during this difficult time.",https://twitter.com/KamalaHarris/status/1253516351324524545,"Apr 24, 2020",https://t.co/ljEa1mmXLR,http://t.co/ljEa1mmXLR
The Affordable Care Act brought health care to millions of people who didn't have it. Bill Barr is trying to get rid of it in the midst of a public health crisis.,https://twitter.com/KamalaHarris/status/1253504100802543617,"Apr 24, 2020",https://t.co/j7m5aYN3bh,http://t.co/j7m5aYN3bh
".@benschilibowl is a DC icon I used to eat at during my @HowardU days.
It's outrageous small businesses like Ben's Chili Bowl aren't getting the kind of relief the president's friends are getting. Congress must prioritize helping minority-owned businesses.",https://twitter.com/KamalaHarris/status/1253447637367492608,"Apr 23, 2020",https://t.co/i9fHq92VMS,http://t.co/i9fHq92VMS
.@ChristyforCA25 is on the ballot on May 12. Donate now to help us ensure Californians in #CA25 have a fighter who represents them:,https://twitter.com/KamalaHarris/status/1253421705457885195,"Apr 23, 2020",https://t.co/3UrNwjW9F0,http://t.co/3UrNwjW9F0
"RT @RollingStone: In our latest ""RS Interview: Special Edition,"" @KamalaHarris speaks with @JamilSmith her new effort to protect November’s…",https://twitter.com/KamalaHarris/status/1253407172073000961,"Apr 23, 2020",,
"All of society benefits from domestic workers and caregivers and the work they do every day. As I said to @CareInActionUSA, they shouldn’t be excluded from the protections and benefits other workers receive, such as paid sick leave, child care relief, and hazard pay.",https://twitter.com/KamalaHarris/status/1253382910016737280,"Apr 23, 2020",https://t.co/FO0JuVQM3n,http://t.co/FO0JuVQM3n
"RT @Power106LA: Don’t miss #KamalaHarris on with #NickCannonMornings  TODAY at 10:40AM PST! 
•
@KamalaHarris @NickCannon @CannonMornings 
•…",https://twitter.com/KamalaHarris/status/1253366681302433792,"Apr 23, 2020",,
"No one in America should ever go hungry, especially during a public health crisis. I'm leading a bill with @SenGillibrand and @BernieSanders to immediately expand access to nutrition assistance.",https://twitter.com/KamalaHarris/status/1253364776501153794,"Apr 23, 2020",https://t.co/CVmUbNSQe7,http://t.co/CVmUbNSQe7
"Heartbreaking. @ewarren, you spoke so highly about Don on the campaign trail. Sending our condolences, prayers, and thoughts to you and the entire @TeamWarren family.",https://twitter.com/KamalaHarris/status/1253346841145507840,"Apr 23, 2020",https://t.co/VAnD4xigp1,http://t.co/VAnD4xigp1
Tune in today to the @TamronHallShow for a discussion on how coronavirus is exacerbating racial disparities. Check your local listing for times. You won’t want to miss this.,https://twitter.com/KamalaHarris/status/1253342878509776896,"Apr 23, 2020",,
States are taking steps to avoid the loss of housing during this public health crisis. Check @evictionlab today to see what’s happening in your state and around the country.,https://twitter.com/KamalaHarris/status/1253154378124574722,"Apr 23, 2020",https://t.co/IkfassE0Ng,http://t.co/IkfassE0Ng
This is downright cruel. Betsy DeVos proves once again she’s unfit to serve all our nation’s students.,https://twitter.com/KamalaHarris/status/1253143555859718151,"Apr 23, 2020",https://t.co/yACDdxwhXm,http://t.co/yACDdxwhXm
"In the midst of this deadly pandemic, Trump has rolled back regulations to reduce harmful car emissions, advocated for a bailout for the fossil fuel industry, and let polluters disregard regulations.

His dangerous environmental policies will cost lives.",https://twitter.com/KamalaHarris/status/1253127451124871168,"Apr 23, 2020",https://t.co/UKgRdhZuYj,http://t.co/UKgRdhZuYj
"Had such a good time talking tuna with my good friend @MarkWarnerVA. If you need some quarantine recipe ideas, watch the full video here:",https://twitter.com/KamalaHarris/status/1253116601865506818,"Apr 23, 2020",https://t.co/LrXljAaUY8,http://t.co/LrXljAaUY8
We'll be doing this from Doug's Instagram account (@douglasemhoff)—see you soon!,https://twitter.com/KamalaHarris/status/1253074145287553025,"Apr 22, 2020",https://t.co/QXWKnctDLS,http://t.co/QXWKnctDLS
"Okay, @markwarnerVA, I’ve got time tonight to right this wrong. Let’s handle this at 5:30pm ET. See you on Instagram Live.",https://twitter.com/KamalaHarris/status/1253062943274668032,"Apr 22, 2020",https://t.co/5ZEviUp9KL,http://t.co/5ZEviUp9KL
RT @CareInActionUSA: Happening now: our virtual town hall with @KamalaHarris! Join us for a discussion about how #CareForAll is key to batt…,https://twitter.com/KamalaHarris/status/1253048239944880129,"Apr 22, 2020",,
"❌Russian interference
❌Shelby County v. Holder
❌Wisconsin Primary

It’s undeniable: there are many forces at work to stop people from voting and to make voting inaccessible. We must act now to ensure our November elections are protected. The first step—pass my VoteSafe Act.",https://twitter.com/KamalaHarris/status/1253015294999777280,"Apr 22, 2020",https://t.co/tGH77TRCE5,http://t.co/tGH77TRCE5
Mark—we need to talk. Call. Please. Your friend KDH.,https://twitter.com/KamalaHarris/status/1252982904977850368,"Apr 22, 2020",https://t.co/IPGsT6cnjE,http://t.co/IPGsT6cnjE
"There is no Planet B. 

On the 50th anniversary of #EarthDay, it’s never been more important to tackle the climate crisis and stand up to this administration intent on destroying our environment and giving polluters a free pass. Not just for ourselves, but for future generations.",https://twitter.com/KamalaHarris/status/1252977056540962817,"Apr 22, 2020",,
Absolutely shameful. States must urgently address the accessibility of their unemployment websites to ensure people with disabilities are able to access the resources they are entitled to during this crisis.,https://twitter.com/KamalaHarris/status/1252773369080094720,"Apr 22, 2020",https://t.co/0RmvBHOvbC,http://t.co/0RmvBHOvbC
I’ll be taking part in @JoeBiden’s #SOULSaturday and I hope you’ll join me in thanking our nation’s heroic essential workers and working to ensure they have the resources needed to safely do their jobs.,https://twitter.com/KamalaHarris/status/1252726721956261889,"Apr 21, 2020",https://t.co/whWMKZ2Hg5,http://t.co/whWMKZ2Hg5
I fought price gouging during wildfires as California’s Attorney General and I’m continuing that fight today with @ewarren to make it illegal nationwide. Protecting consumers from being taken advantage of during times of crisis must be a priority.,https://twitter.com/KamalaHarris/status/1252653660225646592,"Apr 21, 2020",,
"Trump is trying to distract and deflect from his failure to address the ongoing pandemic.

To our immigrant community: know that we see you and we won’t stop fighting against Trump’s anti-immigrant agenda.",https://twitter.com/KamalaHarris/status/1252615870305701889,"Apr 21, 2020",https://t.co/GBNHDqTgqx,http://t.co/GBNHDqTgqx
RT @JessLivMo: Trump will never stop using his racist immigration policies to sow division. But real leaders know we’re all in this togethe…,https://twitter.com/KamalaHarris/status/1252449985590943744,"Apr 21, 2020",,
"Donald Trump just endorsed @ChristyforCA25’s opponent, who wants to repeal the Affordable Care Act and fully supports his failing leadership. Donate now to make sure she wins May 12's special election and we keep #CA25 blue→",https://twitter.com/KamalaHarris/status/1252436903665766400,"Apr 21, 2020",https://t.co/yvUgDx3L1j,http://t.co/yvUgDx3L1j
"Election Day is less than 200 days away. States need funding and resources now to ensure everyone can safely cast their ballot. 

My VoteSafe Act would make that investment into early voting, vote-by-mail, and safety so states are prepared to tackle the challenges that lie ahead.",https://twitter.com/KamalaHarris/status/1252423625291886604,"Apr 21, 2020",,
"Even before this pandemic began, the Indian Health Service was severely underfunded. I won’t stop fighting to give tribal and native communities the investments they deserve to fight coronavirus.",https://twitter.com/KamalaHarris/status/1252389334491082759,"Apr 21, 2020",https://t.co/fZaidFJh4I,http://t.co/fZaidFJh4I
"RT @WhenWeAllVote: Our first #CouchParty was legendary, and for #CouchParty 2.0 we’re doing it even 💥BIGGER 💥

Join @MichelleObama, @tomhan…",https://twitter.com/KamalaHarris/status/1252374821683335170,"Apr 20, 2020",,
"This public health crisis has shone a light on the gross disparities that existed based on race and income, long before we ever heard the word “coronavirus.” It’s critical that HHS collect racial and ethnic data for coronavirus patients so we can better understand it.",https://twitter.com/KamalaHarris/status/1252348570776166401,"Apr 20, 2020",https://t.co/eMdhzMK68Z,http://t.co/eMdhzMK68Z
The Senate must pass my Marijuana Opportunity Act to legalize marijuana at the federal level and expunge non-violent marijuana-related offenses from the records of the millions who’ve been arrested or incarcerated. Too many lives have been ruined by these regressive policies.,https://twitter.com/KamalaHarris/status/1252331216734490629,"Apr 20, 2020",,
"""She would stop what she was doing and tell me she loved me like 20x a day.""

Heartbroken for the Herbert family over their beautiful five-year-old Skylar.

We must keep fighting to ensure no other family has to endure the loss of a child to coronavirus.",https://twitter.com/KamalaHarris/status/1252289224038064128,"Apr 20, 2020",https://t.co/EFLONduiBA,http://t.co/EFLONduiBA
RT @LCVoters: The only way we can save our planet is to elect strong leaders who will advance just & equitable solutions to the climate cri…,https://twitter.com/KamalaHarris/status/1252265924528308226,"Apr 20, 2020",,
This should have happened ages ago. Trump has hindered our nation’s efforts to combat coronavirus by failing to lead on testing from the very beginning.,https://twitter.com/KamalaHarris/status/1252261024008372227,"Apr 20, 2020",https://t.co/qjIKBlPMtw,http://t.co/qjIKBlPMtw
The direction of the Supreme Court is on the ballot in November.,https://twitter.com/KamalaHarris/status/1252064948550807553,"Apr 20, 2020",,
"Let’s speak truth: this pandemic further reinforces historic inequities, which have roots in slavery and Jim Crow laws, that remain persistent and profound to this very day.",https://twitter.com/KamalaHarris/status/1251990988723302400,"Apr 19, 2020",https://t.co/TBTZEDuLkH,http://t.co/TBTZEDuLkH
"Trump continues to deflect accountability at every turn to try to hide his failure to prepare for the pandemic.

It wasn’t the World Health Organization, governors, or the press who waited to act & take this crisis seriously—the lack of leadership falls squarely on his shoulders.",https://twitter.com/KamalaHarris/status/1251930320317943810,"Apr 19, 2020",,
My VoteSafe Act would ensure no one would have to decide between their right to vote and their health.,https://twitter.com/KamalaHarris/status/1251866139996622853,"Apr 19, 2020",https://t.co/y46QacA02R,http://t.co/y46QacA02R
The federal government must follow California’s lead and open enrollment for the Affordable Care Act. Time to put aside partisan politics and give the millions of anxious and uninsured Americans peace of mind that they are protected during this public health crisis.,https://twitter.com/KamalaHarris/status/1251681673210716162,"Apr 19, 2020",,
Americans deserve a comprehensive solution to ensure that voting is safe and accessible. Add your name to show your support for the VoteSafe Act I introduced this week.,https://twitter.com/KamalaHarris/status/1251658386288058373,"Apr 18, 2020",https://t.co/9DG6OYlpcr,http://t.co/9DG6OYlpcr
@Elpidophoros Wishing all Orthodox Christians a safe and happy Easter. May this day of resurrection be filled with light and love no matter where you are or how you’re celebrating.,https://twitter.com/KamalaHarris/status/1251615447348199424,"Apr 18, 2020",,
We cannot let minority-owned small businesses fall through the cracks of the Paycheck Protection Program. I joined my colleagues this week calling for data transparency on small business loans to make sure that people of color aren’t being shut out from help during a pandemic.,https://twitter.com/KamalaHarris/status/1251565155747606528,"Apr 18, 2020",,
Millions of Americans across our nation have bills to pay. They have families to feed. It’s outrageous their stimulus checks may be subject to private debt collection. I led my colleagues calling for this to end.,https://twitter.com/KamalaHarris/status/1251523323462377473,"Apr 18, 2020",https://t.co/4v5vark13I,http://t.co/4v5vark13I
Too many Black men have been racially profiled by law enforcement for wearing masks. @CoryBooker and I led a letter to Attorney General Barr today demanding bias training and guidance for all officers.,https://twitter.com/KamalaHarris/status/1251325575781920770,"Apr 18, 2020",https://t.co/eNxBWsUJdq,http://t.co/eNxBWsUJdq
"Safety should be top-of-mind for the November election. My VoteSafe Act would do just that and give grants for states to:

✅Expand curbside voting
✅Publish current wait times for voters
✅Provide pre-paid postage for mail-in ballots",https://twitter.com/KamalaHarris/status/1251291352178057216,"Apr 17, 2020",,
"RT @Essence: It's Black Maternal Health Week. With the return of @KamalaHarris' monthly ESSENCE column, #KamalasCorner, she talks about why…",https://twitter.com/KamalaHarris/status/1251268451697639424,"Apr 17, 2020",,
I’ve demanded the federal government collect data on coronavirus racial disparities to understand its full scope and form a racial disparities task force to close those inequalities. Resources to communities that have been hit hardest by the pandemic must be prioritized.,https://twitter.com/KamalaHarris/status/1251260903296774144,"Apr 17, 2020",,
"There are two problems when it comes to Black maternal mortality: ongoing systematic disparities and implicit bias.

On the last day of Black Maternal Health Week, the urgency to pass the Black Maternal Health Momnibus and my Maternal CARE Act couldn’t be more clear.",https://twitter.com/KamalaHarris/status/1251228187528486920,"Apr 17, 2020",,
"People have fought, bled, and died for our right to vote. Yesterday I introduced the VoteSafe Act to make sure our elections are more accessible and safe.",https://twitter.com/KamalaHarris/status/1251209061426704387,"Apr 17, 2020",https://t.co/UxPo0BzGXf,http://t.co/UxPo0BzGXf
Trump abandoned the role of president of the United States.,https://twitter.com/KamalaHarris/status/1251164017638412289,"Apr 17, 2020",https://t.co/eEvuZrOYbe,http://t.co/eEvuZrOYbe
"RT @JoeBiden: Together, we will defeat Donald Trump.",https://twitter.com/KamalaHarris/status/1251157782914494466,"Apr 17, 2020",https://t.co/2nF0qVGGaH,http://t.co/2nF0qVGGaH
"Today I announced the VoteSafe Act. It includes:
→$2.5 billion to expand vote-by-mail and early voting
→$2.5 billion to improve safety of polling places
→No-excuse mail-in absentee voting
→At least 20 days of early voting 

Voting is a fundamental right. We must protect it.",https://twitter.com/KamalaHarris/status/1250978037224615936,"Apr 17, 2020",,
No voter should ever have to make the choice between staying healthy and casting their ballot. I urge Congress to swiftly pass my VoteSafe Act.,https://twitter.com/KamalaHarris/status/1250935507242176512,"Apr 16, 2020",https://t.co/3um8vejK8C,http://t.co/3um8vejK8C
"Thank you, Dr. @KizzyPhD, for leading the charge around the clock to develop a vaccine for coronavirus. The world owes you and your team a debt of gratitude.",https://twitter.com/KamalaHarris/status/1250908833221926914,"Apr 16, 2020",https://t.co/Zy1lN0qFvE,http://t.co/Zy1lN0qFvE
"Another 5.2 million filed unemployment claims last week. It’s more urgent than ever we suspend credit card interest fees and penalties, and implement recurring monthly payments. Americans are hurting and they need relief. Now.",https://twitter.com/KamalaHarris/status/1250880002582872064,"Apr 16, 2020",,
"From voting rights to health disparities, this pandemic is an opportunity to restructure already broken systems that are now too pronounced to ignore.",https://twitter.com/KamalaHarris/status/1250862030971637766,"Apr 16, 2020",https://t.co/m4HtvrWEfS,http://t.co/m4HtvrWEfS
Today I announced the VoteSafe Act to ensure voting is safe and accessible during the coronavirus pandemic. No one should ever have to choose between their health and their fundamental right to vote.,https://twitter.com/KamalaHarris/status/1250831156825804815,"Apr 16, 2020",https://t.co/3mpmoqYPya,http://t.co/3mpmoqYPya
"I just announced a plan to ensure everyone is protected when they cast their ballot in November. Be the first to hear what this plan entails, coming up on @craigmelvin on @MSNBC next.",https://twitter.com/KamalaHarris/status/1250805365358374913,"Apr 16, 2020",https://t.co/VIO69aRIX4,http://t.co/VIO69aRIX4
About to join @craigmelvin on @MSNBC to discuss the latest unemployment numbers and what we can do now to help families and small businesses. Be sure to tune in.,https://twitter.com/KamalaHarris/status/1250801278315368453,"Apr 16, 2020",,
Let's talk about this—the Trump administration needs to make it abundantly clear that debt collectors can’t take money from the checks going to millions in need.,https://twitter.com/KamalaHarris/status/1250615985532534784,"Apr 16, 2020",https://t.co/l0s0LvwLkh,http://t.co/l0s0LvwLkh
"In the middle of a pandemic where we know air pollution is making people more vulnerable, this administration caved to polluters and disregarded the government's own scientists. It’s indefensible.",https://twitter.com/KamalaHarris/status/1250541161644777475,"Apr 15, 2020",https://t.co/SkvjBd0vwP,http://t.co/SkvjBd0vwP
"Reminder: Tax Day has been postponed until July 15, however, check with your state’s department of taxation for your state filing and payment deadlines.",https://twitter.com/KamalaHarris/status/1250514737307271168,"Apr 15, 2020",,
"He’s blamed the World Health Organization.
He’s blamed governors.
He’s blamed the media.

The list goes on and on.

Trump—take responsibility and help Americans who are suffering and dying from your failures.",https://twitter.com/KamalaHarris/status/1250473216910462979,"Apr 15, 2020",,
Absolutely shameful. Trump is more obsessed with bolstering his brand than getting quick relief to Americans who are struggling to get by.,https://twitter.com/KamalaHarris/status/1250431555337515015,"Apr 15, 2020",https://t.co/J3s0Yyem7C,http://t.co/J3s0Yyem7C
"@DrBiden Thank you, Dr. Biden, for sharing. We can’t let up the fight to address maternal mortality in America.",https://twitter.com/KamalaHarris/status/1250247470183055360,"Apr 15, 2020",,
"We can’t let the tens of thousands of Americans who’ve died from coronavirus be reduced to just a number.

They were teachers, restaurant owners, nurses, and mothers who were loved dearly. A look at the lives of some of those we’ve lost.",https://twitter.com/KamalaHarris/status/1250246718135902208,"Apr 15, 2020",https://t.co/FPqNX9V1ug,http://t.co/FPqNX9V1ug
"I’m in D.C. right now focused on what we can do to help families and small businesses—not giant corporations. This includes:
→Suspending credit card interest, fees, and penalties
→Recurring monthly payments
→Ban price gouging nationwide
→Paid sick leave",https://twitter.com/KamalaHarris/status/1250218784411062273,"Apr 15, 2020",,
"Since stay at home orders were enacted, officials have seen an uptick in domestic violence and child abuse reports. 

I joined my colleagues in calling for further funding for family violence shelters, the @ndvh, and tribal organizations that combat intimate partner violence.",https://twitter.com/KamalaHarris/status/1250179022891425797,"Apr 14, 2020",https://t.co/AXziYk2q4j,http://t.co/AXziYk2q4j
"Trump can’t have it both ways. Thankful that while there has been a crisis of leadership from the White House, governors have stepped up and taken the lead.",https://twitter.com/KamalaHarris/status/1250147318453678086,"Apr 14, 2020",https://t.co/VaqJAxblkM,http://t.co/VaqJAxblkM
It could not be more clear: the future of the Supreme Court—and voting rights—is on the ballot in November.,https://twitter.com/KamalaHarris/status/1250119628682145792,"Apr 14, 2020",https://t.co/hyFlWm3YO1,http://t.co/hyFlWm3YO1
Ready to defeat Trump in November.,https://twitter.com/KamalaHarris/status/1250100293666312194,"Apr 14, 2020",https://t.co/8rwvIZdY4P,http://t.co/8rwvIZdY4P
"This pandemic has shed light on something many of us have known: there are deep existing disparities in our country’s health care system, especially when it comes to the maternal health of Black women.

It's critical that we confront these realities with immediate solutions.",https://twitter.com/KamalaHarris/status/1250080148101181442,"Apr 14, 2020",https://t.co/n2i5nUuS7e,http://t.co/n2i5nUuS7e
Every single governor should follow his lead.,https://twitter.com/KamalaHarris/status/1249908488555331588,"Apr 14, 2020",https://t.co/AYeGJLhpEd,http://t.co/AYeGJLhpEd
"...total incompetence. The power, Mr. President, is with the people.",https://twitter.com/KamalaHarris/status/1249872212271738882,"Apr 14, 2020",https://t.co/GaQrg8md4G,http://t.co/GaQrg8md4G
"Add your name if you agree: we must suspend credit card interest, fees, and penalties until after this crisis is over.",https://twitter.com/KamalaHarris/status/1249847208339537920,"Apr 13, 2020",https://t.co/hmoQxk3rJ4,http://t.co/hmoQxk3rJ4
"From the beginning of this pandemic Trump has tried to minimize and distract from the crisis at hand. 

It’s led to rationing of resources.
Reduced testing. 
More deaths.

Americans deserve better.",https://twitter.com/KamalaHarris/status/1249790966556475393,"Apr 13, 2020",,
Mayor @LondonBreed took extraordinary political heat for her swift action to combat coronavirus in San Francisco. Her leadership saved lives.,https://twitter.com/KamalaHarris/status/1249742794945683459,"Apr 13, 2020",https://t.co/TjydRUEys5,http://t.co/TjydRUEys5
"At a time when Americans desperately need national leadership, this White House has failed.

❌Fewer than 10 retail drive-through testing sites in the entire country
❌No national screening website
❌Not enough tests",https://twitter.com/KamalaHarris/status/1249708170047410176,"Apr 13, 2020",https://t.co/XM80uXwrrT,http://t.co/XM80uXwrrT
Seven-year-old Cavanaugh Bell proves that no one is ever too young to be a leader.,https://twitter.com/KamalaHarris/status/1249500551517278208,"Apr 13, 2020",https://t.co/pDkubhe3IS,http://t.co/pDkubhe3IS
"Today I’m thinking about the families across our nation who are having their first holiday without their uncle, their grandma, their dad, or other loved one because they lost them to coronavirus. May they be able to find strength and healing in community and love.",https://twitter.com/KamalaHarris/status/1249421782630772746,"Apr 12, 2020",,
"A powerful message from Pope Francis this Easter morning. Let us use this moment in time to become a #BuilderOfChange, refocus on the common good, and put ""human life and dignity at the centre"" of all that we do→",https://twitter.com/KamalaHarris/status/1249357011185283072,"Apr 12, 2020",https://t.co/3iFSgzhnkg,http://t.co/3iFSgzhnkg
"Easter may be a little different this year than others, but I hope you get the chance to be virtually close to your loved ones today. Let us all remember that even when things seem dark, there is always reason for hope.",https://twitter.com/KamalaHarris/status/1249327411289821185,"Apr 12, 2020",https://t.co/oLyZ2HnIgi,http://t.co/oLyZ2HnIgi
"Another inexcusable proposal by the Trump administration. Many farm workers are already vastly underpaid and doing backbreaking work to put food on our tables. 

They deserve a raise—not a pay cut.",https://twitter.com/KamalaHarris/status/1249146475331887106,"Apr 12, 2020",https://t.co/J0K2cCytqk,http://t.co/J0K2cCytqk
"Taking the Census is safe, confidential, and critical to ensuring our communities get the resources we need for things like public schools, Medicaid, and Head Start. Go to  now to make sure you’re counted.",https://twitter.com/KamalaHarris/status/1249114192445136896,"Apr 11, 2020",https://t.co/p84Gzk22Nk,http://t.co/p84Gzk22Nk
"Yesterday Trump said, ""We have masks. We have everything...We’re in great shape.""

Reality:",https://twitter.com/KamalaHarris/status/1249062678661865472,"Apr 11, 2020",https://t.co/YSTkEzaAUa,http://t.co/YSTkEzaAUa
"RT @JoshShapiroPA: Thank you @KamalaHarris. As a former AG, you get it — my colleague AGs & I have been working nonstop against #pricegougi…",https://twitter.com/KamalaHarris/status/1249039496924082176,"Apr 11, 2020",,
"RT @GavinNewsom: Can’t stress this enough --

Physical distancing is working. CA is flattening the curve.

BUT we can only continue that pr…",https://twitter.com/KamalaHarris/status/1249023219933360135,"Apr 11, 2020",,
"As Attorney General of CA, I fought price gouging during wildfires, and I’m proud to introduce a bill with @ewarren to make price gouging illegal nationwide. We have to do what we can to protect consumers against those who’d take advantage of a crisis like the coronavirus.",https://twitter.com/KamalaHarris/status/1248988965098717185,"Apr 11, 2020",,
"“The other day, I got stopped in the subway and one of the passengers started screaming racial slurs at me. I was dressed in scrubs....”

Scrubs or no scrubs, this is not okay. We must speak out against attacks on Asian Americans and Asian immigrants.",https://twitter.com/KamalaHarris/status/1248783829277511682,"Apr 11, 2020",https://t.co/qJ1nfhfBTe,http://t.co/qJ1nfhfBTe
Coronavirus continues to amplify racial inequalities in our nation. No one should ever be criminalized for wearing a mask to protect their health.,https://twitter.com/KamalaHarris/status/1248752373121638408,"Apr 10, 2020",https://t.co/83TXAR3vmv,http://t.co/83TXAR3vmv
"If you can, please consider giving to @theworkerslab Worker’s Fund, which gives assistance to underpaid workers who find themselves struggling to make ends meet during this pandemic. Your support will make a difference in the lives of thousands of workers→",https://twitter.com/KamalaHarris/status/1248719150668828672,"Apr 10, 2020",https://t.co/O8BTkTLDCQ,http://t.co/O8BTkTLDCQ
"More than 16M Americans have filed for unemployment in the past three weeks.

Even when the paychecks stop coming, people still need to feed their families and pay the bills.

That’s why I called for the suspension of credit card fees, penalties, and interest. People need relief.",https://twitter.com/KamalaHarris/status/1248698535756935172,"Apr 10, 2020",,
"Happy 90th birthday to my dear friend and iconic labor rights leader, @DoloresHuerta. Your commitment to fighting for farm worker and immigrant rights is truly an inspiration to us all. May your day be filled with the same warmth and grace that you bestow upon others.",https://twitter.com/KamalaHarris/status/1248665721304907777,"Apr 10, 2020",https://t.co/wTd2EdS1DG,http://t.co/wTd2EdS1DG
The fact the Trump administration tried to end federal support for coronavirus testing sites—just as many states across our nation are about to reach their peak—shows their staggering incompetence.,https://twitter.com/KamalaHarris/status/1248642402950295562,"Apr 10, 2020",https://t.co/GYdETAiIGo,http://t.co/GYdETAiIGo
"Thank you, @Diddy, for hosting this town hall last night. There's a lot at stake for our communities right now and it's critical we bring to the forefront how coronavirus is perpetuating racial inequality and health disparities.",https://twitter.com/KamalaHarris/status/1248624302682828802,"Apr 10, 2020",https://t.co/mPFYcIhsFD,http://t.co/mPFYcIhsFD
"I’ve fought for consumers all my life:
—Took on big banks committing credit-debt collection abuses, resulting in $50M in restitutions
—Secured $20B for CA homeowners during the foreclosure crisis
—Won $1.1B against Corinthian Colleges

I'll continue that fight during this crisis.",https://twitter.com/KamalaHarris/status/1248433520067788800,"Apr 10, 2020",,
"Wanted to make sure you saw this powerful message of hope and encouragement from @GabbyGiffords. 

“I know the power of Americans standing together — not just to endure this, but to emerge from it stronger.”",https://twitter.com/KamalaHarris/status/1248400575022034944,"Apr 10, 2020",https://t.co/lk4EBPaz7Z,http://t.co/lk4EBPaz7Z
If the word icon ever meant anything it certainly applies to Phyllis Lyon. Phyllis and her partner Del Martin were true pioneers in the fight for lesbian and LGBTQ+ rights. I'm honored to have called them my friends. Their contributions will never be forgotten.,https://twitter.com/KamalaHarris/status/1248388020559994880,"Apr 09, 2020",,
"Nearly 40% of Americans don't have enough cash to cover a $400 unexpected expense. A one time check won't cut it.

Americans deserve reoccurring monthly payments to reduce the burden of this crisis.",https://twitter.com/KamalaHarris/status/1248372117470687232,"Apr 09, 2020",https://t.co/6XBC7NbODu,http://t.co/6XBC7NbODu
This virus is a predator. It preys on people with pre-existing health conditions. But we can't ignore the underlying reasons why people—especially people of color—have these pre-existing health conditions in the first place. #KingLectureSeries,https://twitter.com/KamalaHarris/status/1248348988803362816,"Apr 09, 2020",https://t.co/hV08FJJaX1,http://t.co/hV08FJJaX1
LIVE: Tune in as I join @DonnaBrazile for @HowardU's #KingLectureSeries to discuss coronavirus and how it's affecting African American communities across our nation →,https://twitter.com/KamalaHarris/status/1248314353276858372,"Apr 09, 2020",https://t.co/zpTUeUZ6vd,http://t.co/zpTUeUZ6vd
Black mayors across our nation continue to speak truth to power about the disproportionate impact coronavirus is having on our communities.,https://twitter.com/KamalaHarris/status/1248307958187986948,"Apr 09, 2020",https://t.co/hZl4Ecoi6O,http://t.co/hZl4Ecoi6O
"Families are in pain right now, forced to make nearly impossible decisions in order to keep a roof over their head. 

To help ease the burden, I’m calling for a suspension of credit card interest, fees, and penalties until after the pandemic is over.",https://twitter.com/KamalaHarris/status/1248268686542213122,"Apr 09, 2020",https://t.co/UQItjm46nV,http://t.co/UQItjm46nV
The latest unemployment numbers are out and they are absolutely staggering—another 6.6 million Americans filed claims last week. This is exactly why I called for a freeze on credit card interest fees and penalties. Bills don't stop just because we're in the middle of a pandemic.,https://twitter.com/KamalaHarris/status/1248230428970045442,"Apr 09, 2020",,
"We must act swiftly to decrease the number of immigrant detainees and implement alternatives to detention. With some immigrants and staff starting to show symptoms of coronavirus, this is a humanitarian crisis on the brink of exploding.",https://twitter.com/KamalaHarris/status/1248086734870581248,"Apr 09, 2020",https://t.co/GSF8SaXEMT,http://t.co/GSF8SaXEMT
".@LaurenePowell is right. It would be disastrous for the Supreme Court to end DACA in the midst of the coronavirus pandemic. 

Congress must ensure access to testing and treatment for immigrants, many of whom are on the front lines of this crisis.",https://twitter.com/KamalaHarris/status/1248056038277988352,"Apr 09, 2020",https://t.co/ynm7rTLMMP,http://t.co/ynm7rTLMMP
This is real leadership. Thank you @GavinNewsom.,https://twitter.com/KamalaHarris/status/1248044457263599616,"Apr 09, 2020",https://t.co/gIXzj0vIc6,http://t.co/gIXzj0vIc6
"RT @EmCollective: ""Breaking America’s promise to #dreamers and leaving undocumented immigrants to fend for themselves would be callous and…",https://twitter.com/KamalaHarris/status/1248043115816116229,"Apr 09, 2020",,
"Wishing you and yours a happy Passover. Whether you’re celebrating over video chat or in person with those you’re staying at home with, let us all use this moment to remember that hope can be renewed even in the darkest of times.",https://twitter.com/KamalaHarris/status/1247996897211691008,"Apr 08, 2020",,
